No,gpa_post,gpa_prior,rm_avg,rm_diff,or_indorm,gender,major,cohort,semester
2501,0.10256410256410256,0.10256410256410256,0.1452991452991453,0.23076923076923075,2,0,14,1,2
2501,0.14102564102564102,0.10256410256410256,0.05769230769230769,0.05128205128205129,1,0,14,1,3
2501,0.33974358974358976,0.14102564102564102,0.09401709401709402,0.04700854700854701,1,0,14,1,4
2502,0.0641025641025641,0.019230769230769232,0.36752136752136755,0.5170940170940171,4,0,14,1,1
2502,0.08974358974358974,0.0641025641025641,0.1581196581196581,0.23076923076923075,3,0,14,1,2
2502,0.05128205128205128,0.08974358974358974,0.06196581196581197,0.05982905982905983,2,0,14,1,3
2502,0.1346153846153846,0.05128205128205128,0.12393162393162394,0.021367521367521364,4,0,14,1,4
2503,0.01282051282051282,0.08974358974358974,0.34401709401709407,0.5641025641025641,3,0,14,1,1
2503,0.07051282051282051,0.01282051282051282,0.17521367521367523,0.19658119658119658,4,0,14,1,2
2503,0.10897435897435898,0.07051282051282051,0.06837606837606837,0.05982905982905983,3,0,14,1,3
2503,0.26282051282051283,0.10897435897435898,0.1047008547008547,0.05982905982905982,3,0,14,1,4
2504,0.358974358974359,0.8653846153846154,0.08547008547008549,0.08547008547008546,1,0,14,1,1
2504,0.01282051282051282,0.358974358974359,0.05982905982905983,0.05982905982905983,1,0,14,1,2
2504,0.12179487179487179,0.01282051282051282,0.08760683760683759,0.021367521367521364,4,0,14,1,3
2504,0.038461538461538464,0.12179487179487179,0.10042735042735042,0.05982905982905983,2,0,14,1,4
2505,0.08333333333333333,0.30128205128205127,0.01929824561403509,0.014035087719298248,1,0,14,1,1
2505,0.03205128205128205,0.08333333333333333,0.028070175438596495,0.024561403508771933,1,0,14,1,2
2505,0.019230769230769232,0.03205128205128205,0.040350877192982464,0.056140350877192984,2,0,14,1,3
2505,0.17307692307692307,0.019230769230769232,0.031578947368421054,0.01754385964912281,4,0,14,1,4
2506,0.02631578947368421,0.031578947368421054,0.10919928025191182,0.19383715699505175,2,0,11,1,1
2506,0.09473684210526316,0.02631578947368421,0.04707602339181286,0.048538011695906436,3,0,11,1,2
2506,0.04736842105263158,0.09473684210526316,0.019455690508322087,0.014349977507872244,1,0,11,1,3
2506,0.13157894736842105,0.04736842105263158,0.022199730094466935,0.004723346828609985,1,0,11,1,4
2507,0.04736842105263158,0.015789473684210527,0.11446243814664865,0.19383715699505175,3,0,11,1,1
2507,0.010526315789473684,0.04736842105263158,0.040058479532163745,0.048538011695906436,2,0,11,1,2
2507,0.021052631578947368,0.010526315789473684,0.04752586594691858,0.05263157894736842,4,0,11,1,3
2507,0.14210526315789473,0.021052631578947368,0.030971659919028338,0.018758434547908234,3,0,11,1,4
2508,0.010526315789473684,0.010526315789473684,0.11621682411156094,0.19032838506522717,4,0,11,1,1
2508,0.015789473684210527,0.010526315789473684,0.052339181286549706,0.038011695906432746,4,0,11,1,2
2508,0.02631578947368421,0.015789473684210527,0.045771479982006306,0.056140350877192984,3,0,11,1,3
2508,0.06842105263157895,0.02631578947368421,0.029217273954116055,0.018758434547908234,2,0,11,1,4
2509,0.1,0.08947368421052632,0.08355825461088619,0.05937921727395412,3,0,11,1,1
2509,0.16842105263157894,0.1,0.05623031938821412,0.03126405757984705,1,0,11,1,2
2509,0.4368421052631579,0.16842105263157894,0.05578047683310841,0.06837606837606837,1,0,11,1,3
2509,0.23684210526315788,0.4368421052631579,0.06318038686459738,0.04030589293747188,1,0,11,1,4
2510,0.057692307692307696,0.10897435897435898,0.07705802968960863,0.05937921727395412,2,0,14,1,1
2510,0.12179487179487179,0.057692307692307696,0.07033288349077822,0.045299145299145305,3,0,14,1,2
2510,0.10256410256410256,0.12179487179487179,0.0713225371120108,0.09946018893387314,2,0,14,1,3
2510,0.4551282051282051,0.10256410256410256,0.1746063877642825,0.2631578947368421,2,0,14,1,4
2511,0.03205128205128205,0.11538461538461539,0.0749212775528565,0.05510571300044984,1,0,14,1,1
2511,0.019230769230769232,0.03205128205128205,0.07887989203778677,0.028205128205128206,4,0,14,1,2
2511,0.04487179487179487,0.019230769230769232,0.10551057130004497,0.09473684210526316,4,0,14,1,3
2511,0.6858974358974359,0.04487179487179487,0.19383715699505175,0.2631578947368421,3,0,14,1,4
2512,0.07894736842105263,0.02631578947368421,0.10461088618983357,0.017273954116059382,4,0,11,1,1
2512,0.02631578947368421,0.07894736842105263,0.06324786324786325,0.045299145299145305,2,0,11,1,2
2512,0.042105263157894736,0.02631578947368421,0.10314889788573998,0.09946018893387314,3,0,11,1,3
2512,0.15789473684210525,0.042105263157894736,0.19475933423301842,0.26131354026090875,4,0,11,1,4
2513,0.34210526315789475,0.06842105263157895,0.07692307692307693,0.09829059829059829,2,0,11,1,1
2513,0.031578947368421054,0.34210526315789475,0.09615384615384615,0.11111111111111112,1,0,11,1,2
2513,0.05789473684210526,0.031578947368421054,0.11752136752136753,0.10683760683760683,4,0,11,1,3
2513,0.15263157894736842,0.05789473684210526,0.15598290598290596,0.20512820512820515,3,0,11,1,4
2514,0.19230769230769232,0.01282051282051282,0.09545659019343232,0.06837606837606838,4,0,14,1,1
2514,0.21794871794871795,0.19230769230769232,0.14608636977058032,0.2109761583445794,2,0,14,1,2
2514,0.34615384615384615,0.21794871794871795,0.05539811066126856,0.030229419703103916,1,0,14,1,3
2514,0.717948717948718,0.34615384615384615,0.059896536212325685,0.02991452991452991,1,0,14,1,4
2515,0.02564102564102564,0.16025641025641027,0.04631129104813316,0.03706702654071076,1,0,14,1,1
2515,0.07692307692307693,0.02564102564102564,0.20164192532613587,0.18106162843004947,4,0,14,1,2
2515,0.038461538461538464,0.07692307692307693,0.10240665766981556,0.12424651372019795,2,0,14,1,3
2515,0.36538461538461536,0.038461538461538464,0.16246063877642825,0.19217273954116057,4,0,14,1,4
2516,0.07051282051282051,0.057692307692307696,0.08049932523616735,0.09829059829059829,3,0,14,1,1
2516,0.057692307692307696,0.07051282051282051,0.1866846603688709,0.21097615834457942,3,0,14,1,2
2516,0.08333333333333333,0.057692307692307696,0.10881691408007198,0.12424651372019795,3,0,14,1,3
2516,0.16666666666666666,0.08333333333333333,0.1475033738191633,0.2051282051282051,2,0,14,1,4
2517,0.8,1.0,0.8679870768366342,0.12063492063492058,1,1,33,1,1
2517,1.0,0.8,0.7539261132181486,0.16507936507936508,3,1,33,1,2
2517,1.0,1.0,0.597921056328136,0.42123893805309737,1,1,33,1,3
2517,0.8,1.0,0.5282483494872875,0.12698412698412698,1,1,33,1,4
2518,0.6,0.8,0.934653743503301,0.11799410029498529,4,1,33,1,1
2518,0.2,0.6,0.8205927798848153,0.03174603174603171,4,1,33,1,2
2518,0.6,0.2,0.8645877229948026,0.15873015873015875,4,1,33,1,3
2518,0.6,0.6,0.6615816828206208,0.39365079365079364,2,1,33,1,4
2519,0.8476190476190476,0.9809523809523809,0.8743362831858407,0.1333333333333333,2,1,5,1,1
2519,0.7619047619047619,0.8476190476190476,0.7380530973451327,0.1427728613569322,1,1,5,1,2
2519,0.4095238095238095,0.7619047619047619,0.6772861356932154,0.5333333333333333,3,1,5,1,3
2519,0.6095238095238096,0.4095238095238095,0.7250737463126843,0.2831858407079646,4,1,5,1,4
2520,0.8141592920353983,0.8230088495575221,0.9269841269841269,0.1333333333333333,3,1,4,1,1
2520,0.831858407079646,0.8141592920353983,0.7492063492063492,0.16507936507936508,2,1,4,1,2
2520,0.5752212389380531,0.831858407079646,0.653968253968254,0.5333333333333333,2,1,4,1,3
2520,0.7433628318584071,0.5752212389380531,0.6698412698412698,0.39365079365079364,3,1,4,1,4
2521,0.4,0.6,0.20000000000000004,0.26666666666666666,1,0,33,1,1
2521,0.8,0.4,0.39999999999999997,0.6666666666666666,2,0,33,1,2
2521,0.4,0.8,0.3333333333333333,0.39999999999999997,1,0,33,1,3
2521,0.4,0.4,0.3333333333333333,0.5333333333333333,2,0,33,1,4
2522,0.2,0.2,0.3333333333333333,0.39999999999999997,3,0,33,1,1
2522,0.4,0.2,0.4666666666666666,0.6666666666666666,3,0,33,1,2
2522,0.0,0.4,0.4666666666666666,0.5333333333333333,3,0,33,1,3
2522,0.0,0.0,0.46666666666666673,0.4000000000000001,4,0,33,1,4
2523,0.0,0.0,0.4000000000000001,0.26666666666666666,4,0,33,1,1
2523,0.0,0.0,0.5333333333333333,0.5333333333333333,4,0,33,1,2
2523,0.2,0.0,0.6000000000000001,0.26666666666666666,4,0,33,1,3
2523,0.2,0.2,0.4000000000000001,0.5333333333333333,3,0,33,1,4
2524,1.0,0.4,0.26666666666666666,0.39999999999999997,2,0,33,1,1
2524,0.6,1.0,0.20000000000000004,0.26666666666666666,1,0,33,1,2
2524,0.8,0.6,0.4000000000000001,0.5333333333333333,2,0,33,1,3
2524,1.0,0.8,0.20000000000000004,0.26666666666666666,1,0,33,1,4
5129,0.7256637168141593,0.6194690265486725,0.5929203539823009,0.4306784660766961,2,1,4,1,1
5129,0.584070796460177,0.7256637168141593,0.6371681415929203,0.42477876106194695,2,1,4,1,2
5129,0.7964601769911505,0.584070796460177,0.5191740412979351,0.5427728613569321,2,1,4,1,3
5129,0.7876106194690266,0.7964601769911505,0.49262536873156343,0.471976401179941,2,1,4,1,4
5130,0.5486725663716814,0.5309734513274337,0.6224188790560472,0.4306784660766962,3,1,4,1,1
5130,0.4247787610619469,0.5486725663716814,0.696165191740413,0.4247787610619469,3,1,4,1,2
5130,0.5575221238938053,0.4247787610619469,0.5722713864306784,0.5427728613569321,3,1,4,1,3
5130,0.49557522123893805,0.5575221238938053,0.5722713864306784,0.471976401179941,3,1,4,1,4
5131,1.0,0.9469026548672567,0.4837758112094395,0.21238938053097342,1,1,4,1,1
5131,0.9734513274336283,1.0,0.5457227138643068,0.24188790560471976,1,1,4,1,2
5131,0.8141592920353983,0.9734513274336283,0.3893805309734513,0.2831858407079646,1,1,4,1,3
5131,0.911504424778761,0.8141592920353983,0.4867256637168142,0.46017699115044247,1,1,4,1,4
5132,0.36283185840707965,0.3008849557522124,0.6991150442477876,0.2772861356932153,4,1,4,1,1
5132,0.1592920353982301,0.36283185840707965,0.7581120943952803,0.3008849557522124,4,1,4,1,2
5132,0.10619469026548672,0.1592920353982301,0.6607669616519174,0.36578171091445427,4,1,4,1,3
5132,0.2831858407079646,0.10619469026548672,0.7227138643067846,0.17109144542772867,4,1,4,1,4
5133,0.7711442786069652,0.9502487562189055,0.7794361525704808,0.18242122719734657,2,0,2,1,1
5133,0.9950248756218906,0.7711442786069652,0.888888888888889,0.142620232172471,3,0,2,1,2
5133,0.8557213930348259,0.9950248756218906,0.8208955223880596,0.2719734660033168,1,0,2,1,3
5133,0.9253731343283582,0.8557213930348259,0.7263681592039801,0.10281923714759533,1,0,2,1,4
5134,0.9651741293532339,0.9601990049751243,0.7761194029850746,0.175787728026534,1,0,2,1,1
5134,0.9751243781094527,0.9651741293532339,0.824212271973466,0.13266998341625205,1,0,2,1,2
5134,0.7213930348258707,0.9751243781094527,0.8275290215588723,0.285240464344942,2,0,2,1,3
5134,0.7960199004975125,0.7213930348258707,0.7711442786069652,0.13598673300165834,3,0,2,1,4
5135,0.9502487562189055,0.6865671641791045,0.867330016583748,0.1791044776119403,4,0,2,1,1
5135,0.9203980099502488,0.9502487562189055,0.8291873963515756,0.142620232172471,2,0,2,1,2
5135,0.8059701492537313,0.9203980099502488,0.8457711442786069,0.285240464344942,3,0,2,1,3
5135,0.9054726368159204,0.8059701492537313,0.7429519071310117,0.13598673300165834,2,0,2,1,4
5136,0.7512437810945274,0.6915422885572139,0.8656716417910447,0.18242122719734657,3,0,2,1,1
5136,0.5671641791044776,0.7512437810945274,0.8955223880597015,0.12935323383084577,4,0,2,1,2
5136,0.6517412935323383,0.5671641791044776,0.9635157545605306,0.04975124378109452,4,0,2,1,3
5136,0.7661691542288557,0.6517412935323383,0.7943615257048093,0.08955223880597012,4,0,2,1,4
5137,0.9701492537313433,0.8805970149253731,0.6849087893864013,0.2686567164179105,2,0,2,1,1
5137,0.9303482587064676,0.9701492537313433,0.4676616915422886,0.34494195688225543,1,0,2,1,2
5137,0.9850746268656716,0.9303482587064676,0.4444444444444444,0.25870646766169153,1,0,2,1,3
5137,0.9601990049751243,0.9850746268656716,0.5737976782752902,0.15257048092868986,1,0,2,1,4
5138,0.22885572139303484,0.6069651741293532,0.7761194029850746,0.2686567164179105,3,0,2,1,1
5138,0.6567164179104478,0.22885572139303484,0.714759535655058,0.361525704809287,4,0,2,1,2
5138,0.6169154228855721,0.6567164179104478,0.5356550580431177,0.44112769485903813,2,0,2,1,3
5138,0.6915422885572139,0.6169154228855721,0.6965174129353233,0.36484245439469315,3,0,2,1,4
5139,0.746268656716418,0.9253731343283582,0.669983416252073,0.23880597014925375,1,0,2,1,1
5139,0.26865671641791045,0.746268656716418,0.5422885572139303,0.494195688225539,2,0,2,1,2
5139,0.6666666666666666,0.26865671641791045,0.6650082918739635,0.34825870646766166,4,0,2,1,3
5139,0.6218905472636815,0.6666666666666666,0.6799336650082918,0.36484245439469315,2,0,2,1,4
5140,0.42786069651741293,0.5223880597014925,0.8043117744610283,0.21227197346600332,4,0,2,1,1
5140,0.4079601990049751,0.42786069651741293,0.6484245439469319,0.494195688225539,3,0,2,1,2
5140,0.43781094527363185,0.4079601990049751,0.6185737976782754,0.44112769485903813,3,0,2,1,3
5140,0.373134328358209,0.43781094527363185,0.7562189054726368,0.24543946932006633,4,0,2,1,4
5141,0.4439461883408072,0.6188340807174888,0.6831091180866965,0.28101644245142,3,1,1,1,1
5141,0.6905829596412556,0.4439461883408072,0.6397608370702541,0.3856502242152467,3,1,1,1,2
5141,0.48878923766816146,0.6905829596412556,0.7399103139013453,0.26606875934230195,3,1,1,1,3
5141,0.600896860986547,0.48878923766816146,0.6965620328849029,0.3408071748878923,3,1,1,1,4
5142,0.2825112107623318,0.484304932735426,0.7279521674140508,0.19133034379671146,4,1,1,1,1
5142,0.5246636771300448,0.2825112107623318,0.6935724962630792,0.27802690582959644,4,1,1,1,2
5142,0.4125560538116592,0.5246636771300448,0.7952167414050821,0.15545590433482812,4,1,1,1,3
5142,0.29596412556053814,0.4125560538116592,0.7219730941704036,0.28998505231689087,4,1,1,1,4
5143,0.7757847533632287,0.6591928251121076,0.6696562032884903,0.28101644245142,2,1,1,1,1
5143,0.7713004484304933,0.7757847533632287,0.5291479820627804,0.3856502242152467,2,1,1,1,2
5143,0.7533632286995515,0.7713004484304933,0.7130044843049328,0.26606875934230195,2,1,1,1,3
5143,0.6771300448430493,0.7533632286995515,0.6083707025411061,0.3408071748878923,2,1,1,1,4
5144,0.8609865470852018,0.905829596412556,0.5874439461883408,0.11659192825112108,1,1,1,1,1
5144,0.9237668161434978,0.8609865470852018,0.5007473841554559,0.328849028400598,1,1,1,1,2
5144,0.9237668161434978,0.9237668161434978,0.6621823617339312,0.164424514200299,1,1,1,1,3
5144,0.9551569506726457,0.9237668161434978,0.5515695067264574,0.22720478325859486,1,1,1,1,4
5145,0.16591928251121077,0.06726457399103139,0.6038863976083707,0.2959641255605381,4,0,1,1,1
5145,0.2600896860986547,0.16591928251121077,0.48878923766816146,0.42451420029895365,3,0,1,1,2
5145,0.28699551569506726,0.2600896860986547,0.6606875934230194,0.3826606875934229,4,0,1,1,3
5145,0.19730941704035873,0.28699551569506726,0.6517189835575485,0.4633781763826607,3,0,1,1,4
5146,0.08071748878923767,0.42152466367713004,0.4857997010463378,0.5321375186846039,3,0,1,1,1
5146,0.33183856502242154,0.08071748878923767,0.5171898355754858,0.3677130044843049,4,0,1,1,2
5146,0.273542600896861,0.33183856502242154,0.6367713004484304,0.43049327354260086,3,0,1,1,3
5146,0.43946188340807174,0.273542600896861,0.6562032884902841,0.45440956651718983,4,0,1,1,4
5147,0.7174887892376681,0.8654708520179372,0.3378176382660687,0.30493273542600896,1,0,1,1,1
5147,0.7443946188340808,0.7174887892376681,0.30493273542600896,0.3916292974588939,1,0,1,1,2
5147,0.7130044843049327,0.7443946188340808,0.49925261584454406,0.4304932735426008,2,0,1,1,3
5147,0.5426008968609866,0.7130044843049327,0.5097159940209268,0.4633781763826607,2,0,1,1,4
5148,0.6681614349775785,0.5246636771300448,0.45142002989536617,0.5321375186846039,2,0,1,1,1
5148,0.905829596412556,0.6681614349775785,0.32137518684603883,0.42451420029895365,2,0,1,1,2
5148,0.968609865470852,0.905829596412556,0.44544095665171896,0.3228699551569507,1,0,1,1,3
5148,0.9103139013452914,0.968609865470852,0.4245142002989537,0.2929745889387145,1,0,1,1,4
5149,0.3684210526315789,0.39473684210526316,0.5964912280701754,0.2631578947368421,4,0,32,1,1
5149,0.4473684210526316,0.3684210526315789,0.6666666666666666,0.12280701754385966,4,0,32,1,2
5149,0.5,0.4473684210526316,0.7192982456140351,0.1929824561403508,4,0,32,1,3
5149,0.7368421052631579,0.5,0.7631578947368421,0.1052631578947368,4,0,32,1,4
5150,0.7631578947368421,0.42105263157894735,0.587719298245614,0.2807017543859649,3,0,32,1,1
5150,0.7631578947368421,0.7631578947368421,0.5350877192982456,0.19298245614035092,1,0,32,1,2
5150,0.7631578947368421,0.7631578947368421,0.6140350877192983,0.2631578947368421,2,0,32,1,3
5150,0.9473684210526315,0.7631578947368421,0.6754385964912281,0.22807017543859645,2,0,32,1,4
5151,0.6578947368421053,0.5526315789473685,0.543859649122807,0.2807017543859649,2,0,32,1,1
5151,0.5526315789473685,0.6578947368421053,0.5701754385964912,0.2631578947368421,2,0,32,1,2
5151,0.6842105263157895,0.5526315789473685,0.6842105263157894,0.2631578947368421,3,0,32,1,3
5151,0.7894736842105263,0.6842105263157895,0.7017543859649122,0.22807017543859645,3,0,32,1,4
5152,0.5789473684210527,0.8157894736842105,0.456140350877193,0.10526315789473688,1,0,32,1,1
5152,0.8421052631578947,0.5789473684210527,0.5964912280701754,0.2631578947368421,3,0,32,1,2
5152,0.8421052631578947,0.8421052631578947,0.587719298245614,0.21052631578947376,1,0,32,1,3
5152,0.868421052631579,0.8421052631578947,0.6491228070175438,0.1754385964912281,1,0,32,1,4
5153,0.39215686274509803,0.20588235294117646,0.46241830065359474,0.22222222222222224,4,0,7,1,1
5153,0.4215686274509804,0.39215686274509803,0.5032679738562091,0.238562091503268,3,0,7,1,2
5153,0.35784313725490197,0.4215686274509804,0.41339869281045755,0.3104575163398693,3,0,7,1,3
5153,0.3284313725490196,0.35784313725490197,0.3888888888888889,0.2287581699346405,3,0,7,1,4
5154,0.3333333333333333,0.35784313725490197,0.411764705882353,0.3169934640522876,2,0,7,1,1
5154,0.1568627450980392,0.3333333333333333,0.5228758169934641,0.19934640522875816,4,0,7,1,2
5154,0.1715686274509804,0.1568627450980392,0.5016339869281046,0.13398692810457516,4,0,7,1,3
5154,0.24509803921568626,0.1715686274509804,0.45098039215686275,0.10457516339869277,4,0,7,1,4
5155,0.4852941176470588,0.3480392156862745,0.4150326797385621,0.3169934640522876,3,0,7,1,1
5155,0.46078431372549017,0.4852941176470588,0.47222222222222215,0.238562091503268,2,0,7,1,2
5155,0.5147058823529411,0.46078431372549017,0.4003267973856209,0.3104575163398693,2,0,7,1,3
5155,0.5637254901960784,0.5147058823529411,0.33660130718954245,0.2058823529411765,1,0,7,1,4
5156,0.6911764705882353,0.6813725490196079,0.30392156862745096,0.10130718954248367,1,0,7,1,1
5156,0.6225490196078431,0.6911764705882353,0.40359477124183,0.10130718954248367,1,0,7,1,2
5156,0.4803921568627451,0.6225490196078431,0.34640522875816987,0.2026143790849673,1,0,7,1,3
5156,0.7205882352941176,0.4803921568627451,0.34803921568627444,0.22875816993464046,2,0,7,1,4
5157,0.3235294117647059,0.24509803921568626,0.3333333333333333,0.3954248366013072,2,0,7,1,1
5157,0.6274509803921569,0.3235294117647059,0.619281045751634,0.24183006535947715,4,0,7,1,2
5157,0.5833333333333334,0.6274509803921569,0.5506535947712419,0.19281045751633985,2,0,7,1,3
5157,0.8823529411764706,0.5833333333333334,0.6584967320261438,0.35294117647058815,3,0,7,1,4
5158,0.47058823529411764,0.16176470588235295,0.3611111111111111,0.3954248366013072,3,0,7,1,1
